key,map_winner,attacker_payload_distance1,attacker_payload_distance2,defender_payload_distance1,defender_payload_distance2,attacker_time_banked1,attacker_time_banked2,defender_time_banked1,defender_time_banked2,attacker_control_perecent1,attacker_control_perecent2,defender_control_perecent1,defender_control_perecent2,team_one_name,team_two_name,year,map_name
"(34196, 'Oasis')",Toronto Defiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,242.0,Toronto Defiant,San Francisco Shock,2020,Oasis
"(34196, 'Rialto')",San Francisco Shock,159.9270782470703,191.64791107177734,88.13783264160156,191.64791107177734,158.40301513671875,152.2969970703125,158.40301513671875,120.0,0.0,0.0,0.0,0.0,Toronto Defiant,San Francisco Shock,2020,Rialto
"(34196, ""King's Row"")",San Francisco Shock,105.9807357788086,105.99485778808594,35.69031524658203,140.59213256835938,60.0,312.427017211914,0.0,635.52001953125,0.0,0.0,0.0,0.0,Toronto Defiant,San Francisco Shock,2020,King's Row
"(34196, 'Hanamura')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Defiant,San Francisco Shock,2020,Hanamura
"(34195, 'Ilios')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,99.0,Florida Mayhem,Vancouver Titans,2020,Ilios
"(34195, 'Junkertown')",Florida Mayhem,157.48656463623047,157.48917388916016,55.62946319580078,203.709716796875,60.0,90.27006530761719,0.0,146.86404418945312,0.0,0.0,0.0,0.0,Vancouver Titans,Florida Mayhem,2020,Junkertown
"(34195, 'Hollywood')",Florida Mayhem,0.0,79.11453247070312,0.0,79.11453247070312,0.0,177.4550018310547,0.0,177.4550018310547,0.0,0.0,0.0,0.0,Vancouver Titans,Florida Mayhem,2020,Hollywood
"(34194, 'Nepal')",Chengdu Hunters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,243.0,Seoul Dynasty,Chengdu Hunters,2020,Nepal
"(34194, 'Hanamura')",Chengdu Hunters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Chengdu Hunters,2020,Hanamura
"(34194, 'Watchpoint: Gibraltar')",Chengdu Hunters,80.16490173339844,80.36802673339844,0.0,80.36802673339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Chengdu Hunters,2020,Watchpoint: Gibraltar
"(34193, 'Oasis')",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,200.0,London Spitfire,Shanghai Dragons,2020,Oasis
"(34193, 'Temple of Anubis')",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,150.34500885009766,0.0,108.38300323486328,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2020,Temple of Anubis
"(34193, 'Watchpoint: Gibraltar')",Shanghai Dragons,67.22947692871094,88.71171569824219,0.0,88.71171569824219,0.0,228.53399658203125,0.0,228.53399658203125,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2020,Watchpoint: Gibraltar
"(34192, 'Busan')",Hangzhou Spark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,200.0,New York Excelsior,Hangzhou Spark,2020,Busan
"(34192, 'Temple of Anubis')",New York Excelsior,0.0,0.0,0.0,0.0,116.83401489257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Hangzhou Spark,2020,Temple of Anubis
"(34192, 'Watchpoint: Gibraltar')",New York Excelsior,81.88935852050781,81.87488555908203,0.0,81.87488555908203,21.262008666992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Hangzhou Spark,2020,Watchpoint: Gibraltar
"(34192, 'Blizzard World')",New York Excelsior,109.48159790039062,111.60128784179688,0.0,111.60128784179688,0.0,34.830032348632805,0.0,34.830032348632805,0.0,0.0,0.0,0.0,Hangzhou Spark,New York Excelsior,2020,Blizzard World
"(34191, 'Busan')",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,200.0,Vancouver Titans,Houston Outlaws,2020,Busan
"(34191, 'Volskaya Industries')",Houston Outlaws,0.0,0.0,0.0,0.0,60.0,432.5480194091797,0.0,562.218017578125,0.0,0.0,0.0,0.0,Vancouver Titans,Houston Outlaws,2020,Volskaya Industries
"(34191, 'Rialto')",Houston Outlaws,57.91501998901367,88.15132141113281,0.0,88.15132141113281,0.0,226.5040283203125,0.0,226.5040283203125,0.0,0.0,0.0,0.0,Vancouver Titans,Houston Outlaws,2020,Rialto
"(34190, 'Lijiang Tower')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,7.0,Florida Mayhem,Washington Justice,2020,Lijiang Tower
"(34190, 'Hanamura')",Washington Justice,0.0,0.0,0.0,0.0,19.33100891113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington Justice,Florida Mayhem,2020,Hanamura
"(34190, 'Junkertown')",Florida Mayhem,61.84026336669922,61.8384780883789,0.0,61.8384780883789,241.01904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Washington Justice,2020,Junkertown
"(34190, ""King's Row"")",Florida Mayhem,86.14227294921875,70.29848480224611,0.0,70.29848480224611,0.0,173.20602416992188,0.0,173.20602416992188,0.0,0.0,0.0,0.0,Washington Justice,Florida Mayhem,2020,King's Row
"(34521, 'Nepal')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,200.0,Los Angeles Gladiators,Boston Uprising,2020,Nepal
"(34521, 'Hanamura')",draw,0.0,0.0,0.0,0.0,0.0,142.843994140625,0.0,142.843994140625,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Boston Uprising,2020,Hanamura
"(34521, 'Watchpoint: Gibraltar')",Los Angeles Gladiators,60.17997741699219,60.16943359375,0.0,60.16943359375,0.592010498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Boston Uprising,2020,Watchpoint: Gibraltar
"(34521, 'Blizzard World')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,23.7440185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Boston Uprising,2020,Blizzard World
"(34521, 'Lijiang Tower')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,200.0,Los Angeles Gladiators,Boston Uprising,2020,Lijiang Tower
"(34521, 'Busan')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,291.0,Los Angeles Gladiators,Boston Uprising,2020,Busan
"(34531, 'Lijiang Tower')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,83.0,San Francisco Shock,Atlanta Reign,2020,Lijiang Tower
"(34531, 'Volskaya Industries')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,269.01199340820307,0.0,269.01199340820307,0.0,0.0,0.0,0.0,Atlanta Reign,San Francisco Shock,2020,Volskaya Industries
"(34531, 'Junkertown')",San Francisco Shock,170.04689025878906,170.00878143310547,101.88850402832031,170.00878143310547,192.93096923828125,45.91802978515625,123.51898193359376,60.0,0.0,0.0,0.0,0.0,San Francisco Shock,Atlanta Reign,2020,Junkertown
"(34129, 'Ilios')",Guangzhou Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,112.0,Guangzhou Charge,Chengdu Hunters,2020,Ilios
"(34129, 'Temple of Anubis')",Guangzhou Charge,0.0,0.0,0.0,0.0,0.0,176.17800903320312,0.0,176.17800903320312,0.0,0.0,0.0,0.0,Chengdu Hunters,Guangzhou Charge,2020,Temple of Anubis
"(34129, 'Watchpoint: Gibraltar')",Chengdu Hunters,79.62617492675781,79.61759948730469,0.0,79.61759948730469,167.68099975585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chengdu Hunters,Guangzhou Charge,2020,Watchpoint: Gibraltar
"(34129, 'Hollywood')",Chengdu Hunters,107.91243743896484,116.33039855957031,0.0,116.33039855957031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guangzhou Charge,Chengdu Hunters,2020,Hollywood
"(34129, 'Oasis')",Guangzhou Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,99.0,Guangzhou Charge,Chengdu Hunters,2020,Oasis
"(34128, 'Ilios')",Hangzhou Spark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,16.0,Hangzhou Spark,London Spitfire,2020,Ilios
"(34128, 'Temple of Anubis')",Hangzhou Spark,0.0,0.0,0.0,0.0,0.0,177.291015625,0.0,177.291015625,0.0,0.0,0.0,0.0,London Spitfire,Hangzhou Spark,2020,Temple of Anubis
"(34128, 'Rialto')",Hangzhou Spark,24.955907821655273,88.1629638671875,0.0,88.1629638671875,0.0,197.10400390625,0.0,197.10400390625,0.0,0.0,0.0,0.0,London Spitfire,Hangzhou Spark,2020,Rialto
"(34241, 'Lijiang Tower')",Paris Eternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,200.0,Dallas Fuel,Paris Eternal,2020,Lijiang Tower
"(34241, 'Temple of Anubis')",Paris Eternal,0.0,0.0,0.0,0.0,0.0,185.5580139160156,0.0,185.5580139160156,0.0,0.0,0.0,0.0,Dallas Fuel,Paris Eternal,2020,Temple of Anubis
"(34241, 'Junkertown')",Paris Eternal,79.73734283447266,101.83937072753906,0.0,101.83937072753906,0.0,142.30099487304688,0.0,142.30099487304688,0.0,0.0,0.0,0.0,Dallas Fuel,Paris Eternal,2020,Junkertown
"(34235, 'Oasis')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,113.0,Philadelphia Fusion,Vancouver Titans,2020,Oasis
"(34235, 'Volskaya Industries')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,251.88302612304688,0.0,251.88302612304688,0.0,0.0,0.0,0.0,Vancouver Titans,Philadelphia Fusion,2020,Volskaya Industries
"(34235, 'Rialto')",Philadelphia Fusion,96.76578521728516,88.15158081054688,0.0,88.15158081054688,0.0,223.41700744628903,0.0,223.41700744628903,0.0,0.0,0.0,0.0,Vancouver Titans,Philadelphia Fusion,2020,Rialto
"(34202, 'Busan')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,200.0,Toronto Defiant,Los Angeles Valiant,2020,Busan
"(34202, 'Temple of Anubis')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,351.36399841308594,0.0,298.93701171875,0.0,0.0,0.0,0.0,Toronto Defiant,Los Angeles Valiant,2020,Temple of Anubis
"(34202, 'Watchpoint: Gibraltar')",Toronto Defiant,84.43630981445312,84.42440032958984,0.0,84.42440032958984,82.81800842285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Defiant,Los Angeles Valiant,2020,Watchpoint: Gibraltar
"(34202, 'Hollywood')",Toronto Defiant,72.80780029296875,79.10966491699219,0.0,79.10966491699219,0.0,86.23800659179688,0.0,86.23800659179688,0.0,0.0,0.0,0.0,Los Angeles Valiant,Toronto Defiant,2020,Hollywood
"(34202, 'Ilios')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,200.0,Toronto Defiant,Los Angeles Valiant,2020,Ilios
"(34495, 'Lijiang Tower')",Toronto Defiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,200.0,Vancouver Titans,Toronto Defiant,2020,Lijiang Tower
"(34495, 'Hollywood')",Vancouver Titans,65.66835784912111,79.08721923828125,0.0,79.08721923828125,0.0,61.35302734375,0.0,61.35302734375,0.0,0.0,0.0,0.0,Toronto Defiant,Vancouver Titans,2020,Hollywood
"(34495, 'Temple of Anubis')",Vancouver Titans,0.0,0.0,0.0,0.0,225.42703247070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vancouver Titans,Toronto Defiant,2020,Temple of Anubis
"(34495, 'Rialto')",Toronto Defiant,91.31876373291016,99.5184555053711,0.0,99.5184555053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vancouver Titans,Toronto Defiant,2020,Rialto
"(34495, 'Nepal')",Toronto Defiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,260.0,Vancouver Titans,Toronto Defiant,2020,Nepal
"(34494, 'Nepal')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,200.0,Houston Outlaws,Dallas Fuel,2020,Nepal
"(34494, 'Blizzard World')",Houston Outlaws,111.61500549316406,111.61434936523438,0.0,223.22869873046875,60.0,109.44193267822266,0.0,198.13189697265625,0.0,0.0,0.0,0.0,Dallas Fuel,Houston Outlaws,2020,Blizzard World
"(34494, 'Hanamura')",Dallas Fuel,0.0,0.0,0.0,0.0,120.0,146.93805694580078,0.0,270.49005126953125,0.0,0.0,0.0,0.0,Houston Outlaws,Dallas Fuel,2020,Hanamura
"(34494, 'Rialto')",Dallas Fuel,150.71829223632812,150.81822204589844,88.15447998046875,150.81822204589844,505.865966796875,37.96601867675781,311.573974609375,60.0,0.0,0.0,0.0,0.0,Dallas Fuel,Houston Outlaws,2020,Rialto
"(34493, 'Oasis')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,200.0,Washington Justice,Los Angeles Gladiators,2020,Oasis
"(34493, 'Hollywood')",Los Angeles Gladiators,76.65377807617188,79.12641143798828,0.0,79.12641143798828,0.0,139.09503173828122,0.0,139.09503173828122,0.0,0.0,0.0,0.0,Washington Justice,Los Angeles Gladiators,2020,Hollywood
"(34493, 'Volskaya Industries')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,302.92401123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Washington Justice,2020,Volskaya Industries
"(34492, 'Busan')",Atlanta Reign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,200.0,Toronto Defiant,Atlanta Reign,2020,Busan
"(34492, ""King's Row"")",Atlanta Reign,171.98866271972656,173.4589614868164,70.29521942138672,173.4589614868164,255.8280334472656,85.33502960205078,255.8280334472656,85.33502960205078,0.0,0.0,0.0,0.0,Toronto Defiant,Atlanta Reign,2020,King's Row
"(34492, 'Temple of Anubis')",Atlanta Reign,0.0,0.0,0.0,0.0,411.7490692138672,143.38299560546875,242.97003173828125,120.0,0.0,0.0,0.0,0.0,Atlanta Reign,Toronto Defiant,2020,Temple of Anubis
"(34491, 'Lijiang Tower')",Paris Eternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,354.0,Boston Uprising,Paris Eternal,2020,Lijiang Tower
"(34491, 'Lijiang Tower')",Paris Eternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,354.0,Boston Uprising,Paris Eternal,2020,Lijiang Tower
"(34491, ""King's Row"")",Paris Eternal,44.14114379882813,70.29385375976561,0.0,70.29385375976561,0.0,275.7559814453125,0.0,275.7559814453125,0.0,0.0,0.0,0.0,Boston Uprising,Paris Eternal,2020,King's Row
"(34491, 'Hanamura')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,196.5620422363281,0.0,196.5620422363281,0.0,0.0,0.0,0.0,Paris Eternal,Boston Uprising,2020,Hanamura
"(34491, 'Watchpoint: Gibraltar')",Boston Uprising,78.41152954101562,82.34239196777344,0.0,82.34239196777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Eternal,Boston Uprising,2020,Watchpoint: Gibraltar
"(34491, 'Oasis')",Paris Eternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,200.0,Boston Uprising,Paris Eternal,2020,Oasis
"(34512, 'Oasis')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,Seoul Dynasty,Hangzhou Spark,2020,Oasis
"(34512, 'Hollywood')",Seoul Dynasty,65.69770050048828,65.68873596191406,0.0,65.68873596191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Hangzhou Spark,2020,Hollywood
"(34512, 'Temple of Anubis')",Seoul Dynasty,0.0,0.0,0.0,0.0,143.13201904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Hangzhou Spark,2020,Temple of Anubis
"(34513, 'Lijiang Tower')",Chengdu Hunters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,174.0,Chengdu Hunters,New York Excelsior,2020,Lijiang Tower
"(34513, 'Hollywood')",New York Excelsior,79.10699462890625,79.1174545288086,0.0,158.2349090576172,60.0,5.052017211914063,0.0,130.10403442382812,0.0,0.0,0.0,0.0,Chengdu Hunters,New York Excelsior,2020,Hollywood
"(34513, 'Volskaya Industries')",Chengdu Hunters,0.0,0.0,0.0,0.0,50.86001586914063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chengdu Hunters,New York Excelsior,2020,Volskaya Industries
"(34513, 'Watchpoint: Gibraltar')",New York Excelsior,160.54764556884766,150.3287811279297,88.71731567382812,150.3287811279297,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,Chengdu Hunters,New York Excelsior,2020,Watchpoint: Gibraltar
"(34513, 'Ilios')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,200.0,Chengdu Hunters,New York Excelsior,2020,Ilios
"(34514, 'Lijiang Tower')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,99.0,London Spitfire,Shanghai Dragons,2020,Lijiang Tower
"(34514, 'Hollywood')",Shanghai Dragons,65.90799713134766,68.32663726806639,0.0,68.32663726806639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2020,Hollywood
"(34514, 'Volskaya Industries')",London Spitfire,0.0,0.0,0.0,0.0,168.21401977539062,141.85699462890625,126.98001098632812,120.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2020,Volskaya Industries
"(34514, 'Watchpoint: Gibraltar')",Shanghai Dragons,81.78304290771484,84.74786376953125,0.0,84.74786376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2020,Watchpoint: Gibraltar
"(34514, 'Oasis')",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,200.0,London Spitfire,Shanghai Dragons,2020,Oasis
"(34501, 'Nepal')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,81.0,Dallas Fuel,San Francisco Shock,2020,Nepal
"(34501, ""King's Row"")",San Francisco Shock,70.29505157470703,70.29630279541016,0.0,140.5926055908203,114.28103637695312,332.50003814697266,0.0,415.8240356445312,0.0,0.0,0.0,0.0,Dallas Fuel,San Francisco Shock,2020,King's Row
"(34501, 'Hanamura')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Dallas Fuel,2020,Hanamura
"(34501, 'Rialto')",San Francisco Shock,93.18133544921876,93.60397338867188,0.0,93.60397338867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,San Francisco Shock,2020,Rialto
"(34504, 'Busan')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,260.0,Atlanta Reign,Florida Mayhem,2020,Busan
"(34504, 'Hollywood')",Florida Mayhem,48.45006561279297,48.43816375732422,0.0,48.43816375732422,70.08101654052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Atlanta Reign,2020,Hollywood
"(34504, 'Temple of Anubis')",Atlanta Reign,0.0,0.0,0.0,0.0,166.99896240234375,216.30902099609372,166.99896240234375,120.0,0.0,0.0,0.0,0.0,Florida Mayhem,Atlanta Reign,2020,Temple of Anubis
"(34504, 'Junkertown')",Florida Mayhem,86.99640655517578,86.98432159423828,0.0,86.98432159423828,174.9300079345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Atlanta Reign,2020,Junkertown
"(34503, 'Lijiang Tower')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,200.0,Los Angeles Gladiators,Philadelphia Fusion,2020,Lijiang Tower
"(34503, 'Blizzard World')",Los Angeles Gladiators,111.60282135009766,111.6163101196289,111.60282135009766,111.6163101196289,68.83298492431639,0.0,68.83298492431639,60.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Philadelphia Fusion,2020,Blizzard World
"(34503, 'Hanamura')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,117.70703125,0.0,117.70703125,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Philadelphia Fusion,2020,Hanamura
"(34503, 'Junkertown')",Philadelphia Fusion,87.39414978027344,101.8484344482422,0.0,101.8484344482422,0.0,149.8260040283203,0.0,149.8260040283203,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Philadelphia Fusion,2020,Junkertown
"(34502, 'Busan')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,200.0,Paris Eternal,Los Angeles Valiant,2020,Busan
"(34502, ""King's Row"")",Paris Eternal,53.31275939941406,53.308799743652344,0.0,53.308799743652344,24.14701843261719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Eternal,Los Angeles Valiant,2020,King's Row
"(34502, 'Hanamura')",draw,0.0,0.0,0.0,0.0,60.0,54.25201416015625,0.0,228.50402832031247,0.0,0.0,0.0,0.0,Paris Eternal,Los Angeles Valiant,2020,Hanamura
"(34502, 'Watchpoint: Gibraltar')",Los Angeles Valiant,80.75263214111328,80.74798583984375,0.0,80.74798583984375,196.2940368652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Paris Eternal,2020,Watchpoint: Gibraltar
"(34502, 'Lijiang Tower')",Paris Eternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,199.0,Paris Eternal,Los Angeles Valiant,2020,Lijiang Tower
"(34502, 'Oasis')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,200.0,Paris Eternal,Los Angeles Valiant,2020,Oasis
"(34515, 'Lijiang Tower')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,198.0,Seoul Dynasty,Guangzhou Charge,2020,Lijiang Tower
"(34515, 'Hollywood')",Guangzhou Charge,112.12712097167969,79.11885833740234,0.0,79.11885833740234,0.0,58.74200439453125,0.0,58.74200439453125,0.0,0.0,0.0,0.0,Seoul Dynasty,Guangzhou Charge,2020,Hollywood
"(34515, 'Temple of Anubis')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,240.2280120849609,0.0,240.2280120849609,0.0,0.0,0.0,0.0,Guangzhou Charge,Seoul Dynasty,2020,Temple of Anubis
"(34515, 'Junkertown')",Guangzhou Charge,54.17931365966797,100.88763427734376,0.0,100.88763427734376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Guangzhou Charge,2020,Junkertown
"(34515, 'Busan')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,144.0,Seoul Dynasty,Guangzhou Charge,2020,Busan
"(34517, 'Oasis')",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,200.0,New York Excelsior,Shanghai Dragons,2020,Oasis
"(34517, ""King's Row"")",Shanghai Dragons,112.66999053955078,70.29027557373047,0.0,70.29027557373047,0.0,135.93801879882812,0.0,135.93801879882812,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons,2020,King's Row
"(34517, 'Temple of Anubis')",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons,2020,Temple of Anubis
"(34516, 'Lijiang Tower')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,210.0,Seoul Dynasty,Shanghai Dragons,2020,Lijiang Tower
"(34516, 'Blizzard World')",Seoul Dynasty,93.96955871582031,111.61258697509766,0.0,111.61258697509766,0.0,226.81201171875,0.0,226.81201171875,0.0,0.0,0.0,0.0,Shanghai Dragons,Seoul Dynasty,2020,Blizzard World
"(34516, 'Hanamura')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,171.551025390625,0.0,171.551025390625,0.0,0.0,0.0,0.0,Shanghai Dragons,Seoul Dynasty,2020,Hanamura
"(34516, 'Watchpoint: Gibraltar')",Shanghai Dragons,83.21397399902344,83.21192932128906,0.0,83.21192932128906,69.80001831054689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Seoul Dynasty,2020,Watchpoint: Gibraltar
"(34516, 'Busan')",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,200.0,Seoul Dynasty,Shanghai Dragons,2020,Busan
"(34516, ""King's Row"")",Shanghai Dragons,66.48947906494139,70.29520416259766,0.0,70.29520416259766,0.0,211.3770446777344,0.0,211.3770446777344,0.0,0.0,0.0,0.0,Seoul Dynasty,Shanghai Dragons,2020,King's Row
"(34516, 'Junkertown')",Shanghai Dragons,115.91004943847656,174.79326629638672,14.0447998046875,203.73553466796875,60.0,26.79402160644531,0.0,173.58804321289062,0.0,0.0,0.0,0.0,Shanghai Dragons,Seoul Dynasty,2020,Junkertown
"(34505, 'Nepal')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,200.0,Los Angeles Valiant,San Francisco Shock,2020,Nepal
"(34505, ""King's Row"")",San Francisco Shock,104.77059936523438,70.28926086425781,0.0,70.28926086425781,0.0,114.30101013183594,0.0,114.30101013183594,0.0,0.0,0.0,0.0,Los Angeles Valiant,San Francisco Shock,2020,King's Row
"(34505, 'Hanamura')",San Francisco Shock,0.0,0.0,0.0,0.0,163.17601013183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Los Angeles Valiant,2020,Hanamura
"(34507, 'Busan')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,299.0,Philadelphia Fusion,Florida Mayhem,2020,Busan
"(34507, 'Blizzard World')",Philadelphia Fusion,110.2520980834961,111.6106948852539,0.0,111.6106948852539,0.0,63.73301696777344,0.0,63.73301696777344,0.0,0.0,0.0,0.0,Florida Mayhem,Philadelphia Fusion,2020,Blizzard World
"(34507, 'Hanamura')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Florida Mayhem,2020,Hanamura
