key,map_winner,attacker_payload_distance1,attacker_payload_distance2,defender_payload_distance1,defender_payload_distance2,attacker_time_banked1,attacker_time_banked2,defender_time_banked1,defender_time_banked2,attacker_control_perecent1,attacker_control_perecent2,defender_control_perecent1,defender_control_perecent2,team_one_name,team_two_name
"(21370, 1)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,200.0,Toronto Defiant,Los Angeles Gladiators
"(21370, 2)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,94.86599731445312,0.0,94.86599731445312,0.0,0.0,0.0,0.0,Toronto Defiant,Los Angeles Gladiators
"(21370, 3)",Los Angeles Gladiators,71.79356384277344,71.80470275878906,71.79356384277344,71.80470275878906,0.0,219.12006378173828,0.0,144.57302856445312,0.0,0.0,0.0,0.0,Toronto Defiant,Los Angeles Gladiators
"(21370, 4)",Los Angeles Gladiators,158.94239807128906,158.90875244140625,73.09432983398438,171.60089111328125,60.0,151.02308654785156,0.0,362.49807739257807,0.0,0.0,0.0,0.0,Toronto Defiant,Los Angeles Gladiators
"(21431, 1)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,155.0,Houston Outlaws,Washington Justice
"(21431, 2)",draw,0.0,0.0,0.0,0.0,188.47802734375,465.5340118408203,60.0,820.6670074462891,0.0,0.0,0.0,0.0,Houston Outlaws,Washington Justice
"(21431, 3)",Houston Outlaws,17.48162841796875,17.467613220214847,0.0,17.467613220214847,168.1000213623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Washington Justice
"(21431, 4)",Houston Outlaws,64.62229156494139,64.61439514160156,0.0,64.61439514160156,113.35601043701172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Washington Justice
"(21405, 1)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,183.0,Dallas Fuel,New York Excelsior
"(21405, 2)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,179.70602416992188,0.0,179.70602416992188,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel
"(21405, 3)",New York Excelsior,69.44430541992189,69.43759155273439,0.0,69.43759155273439,133.22201538085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel
"(21405, 4)",New York Excelsior,72.33587646484375,79.20260620117188,0.0,79.20260620117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,New York Excelsior
"(21405, 5)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,294.0,Dallas Fuel,New York Excelsior
"(21310, 1)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,200.0,Boston Uprising,Philadelphia Fusion
"(21310, 2)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,71.06600952148438,0.0,71.06600952148438,0.0,0.0,0.0,0.0,Philadelphia Fusion,Boston Uprising
"(21310, 3)",Philadelphia Fusion,0.0,0.0,0.0,0.0,61.85301208496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Boston Uprising
"(21310, 4)",Boston Uprising,66.35274505615234,88.29701232910156,0.0,88.29701232910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Boston Uprising
"(21310, 5)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,223.0,Boston Uprising,Philadelphia Fusion
"(21414, 1)",Hangzhou Spark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,200.0,Florida Mayhem,Hangzhou Spark
"(21414, 2)",Hangzhou Spark,0.0,0.0,0.0,0.0,0.0,313.9380187988281,0.0,313.9380187988281,0.0,0.0,0.0,0.0,Florida Mayhem,Hangzhou Spark
"(21414, 3)",Hangzhou Spark,0.0,67.72486877441406,0.0,67.72486877441406,0.0,254.36102294921875,0.0,254.36102294921875,0.0,0.0,0.0,0.0,Florida Mayhem,Hangzhou Spark
"(21414, 4)",Hangzhou Spark,79.0631103515625,85.78021240234375,0.0,85.78021240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Hangzhou Spark
"(21441, 1)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,94.0,Shanghai Dragons,Guangzhou Charge
"(21441, 2)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,203.3380279541016,0.0,203.3380279541016,0.0,0.0,0.0,0.0,Guangzhou Charge,Shanghai Dragons
"(21441, 3)",Guangzhou Charge,111.03253936767578,111.02332305908205,0.0,111.02332305908205,208.7160186767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guangzhou Charge,Shanghai Dragons
"(21441, 4)",Shanghai Dragons,130.66520309448242,130.646240234375,41.91909408569336,177.42404174804688,60.0,489.6460266113281,0.0,585.0280151367188,0.0,0.0,0.0,0.0,Guangzhou Charge,Shanghai Dragons
"(21422, 1)",Vancouver Titans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,200.0,Los Angeles Gladiators,Vancouver Titans
"(21422, 2)",Vancouver Titans,0.0,0.0,0.0,0.0,151.259033203125,425.50099182128906,0.0,608.8359985351562,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Vancouver Titans
"(21422, 3)",Vancouver Titans,92.79348754882812,71.80023193359375,0.0,71.80023193359375,0.0,249.10400390625,0.0,249.10400390625,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Vancouver Titans
"(21422, 4)",Vancouver Titans,85.80711364746094,85.80445098876953,0.0,85.80445098876953,93.59701538085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vancouver Titans,Los Angeles Gladiators
"(21357, 1)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,London Spitfire,San Francisco Shock
"(21357, 2)",San Francisco Shock,0.0,0.0,0.0,0.0,377.55706787109375,599.1569366455078,121.98403930664062,854.0049438476562,0.0,0.0,0.0,0.0,London Spitfire,San Francisco Shock
"(21357, 3)",San Francisco Shock,0.0,95.58971405029295,0.0,95.58971405029295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,San Francisco Shock
"(21357, 4)",San Francisco Shock,121.17191314697266,194.50677490234375,103.40193176269531,194.50677490234375,85.07703399658203,0.0,85.07703399658203,60.0,0.0,0.0,0.0,0.0,London Spitfire,San Francisco Shock
"(21339, 1)",Toronto Defiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,200.0,Houston Outlaws,Toronto Defiant
"(21339, 2)",Houston Outlaws,0.0,0.0,0.0,0.0,180.25396728515625,5.88201904296875,180.25396728515625,60.0,0.0,0.0,0.0,0.0,Toronto Defiant,Houston Outlaws
"(21339, 3)",Houston Outlaws,71.65092468261719,61.443565368652344,0.0,61.443565368652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Defiant,Houston Outlaws
"(21339, 4)",Houston Outlaws,82.65040588378906,85.81440734863281,0.0,85.81440734863281,0.0,47.11199951171875,0.0,47.11199951171875,0.0,0.0,0.0,0.0,Toronto Defiant,Houston Outlaws
"(21451, 1)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,297.0,Chengdu Hunters,Seoul Dynasty
"(21451, 2)",draw,0.0,0.0,0.0,0.0,361.5069885253906,267.5570068359375,301.5069885253906,401.32701110839844,0.0,0.0,0.0,0.0,Seoul Dynasty,Chengdu Hunters
"(21451, 3)",Seoul Dynasty,114.26235961914062,114.24785614013672,0.0,114.24785614013672,32.62103271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Chengdu Hunters
"(21451, 4)",Seoul Dynasty,60.07465362548828,88.70906066894531,0.0,88.70906066894531,0.0,211.11502075195312,0.0,211.11502075195312,0.0,0.0,0.0,0.0,Chengdu Hunters,Seoul Dynasty
"(21461, 1)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,292.0,Florida Mayhem,New York Excelsior
"(21461, 2)",draw,0.0,0.0,0.0,0.0,0.0,80.49504089355469,0.0,80.49504089355469,0.0,0.0,0.0,0.0,Florida Mayhem,New York Excelsior
"(21461, 3)",New York Excelsior,65.88445281982422,67.73081970214844,0.0,67.73081970214844,0.0,204.5420227050781,0.0,204.5420227050781,0.0,0.0,0.0,0.0,Florida Mayhem,New York Excelsior
"(21461, 4)",New York Excelsior,76.67547607421875,84.30331420898438,0.0,84.30331420898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,New York Excelsior
"(21380, 1)",Washington Justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,273.0,Philadelphia Fusion,Washington Justice
"(21380, 2)",Philadelphia Fusion,0.0,0.0,0.0,0.0,500.91802978515625,124.59503173828124,281.17901611328125,124.59503173828124,0.0,0.0,0.0,0.0,Philadelphia Fusion,Washington Justice
"(21380, 3)",Philadelphia Fusion,86.29312896728516,79.10699462890625,0.0,79.10699462890625,0.0,229.08399963378903,0.0,229.08399963378903,0.0,0.0,0.0,0.0,Washington Justice,Philadelphia Fusion
"(21380, 4)",Philadelphia Fusion,85.11833190917969,88.70504760742188,0.0,88.70504760742188,0.0,167.67300415039062,0.0,167.67300415039062,0.0,0.0,0.0,0.0,Washington Justice,Philadelphia Fusion
"(21387, 1)",Atlanta Reign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,200.0,Toronto Defiant,Atlanta Reign
"(21387, 2)",Toronto Defiant,0.0,0.0,0.0,0.0,170.57000732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Defiant,Atlanta Reign
"(21387, 3)",Atlanta Reign,67.72413635253906,67.7503662109375,0.0,135.500732421875,65.42501831054689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta Reign,Toronto Defiant
"(21387, 4)",Atlanta Reign,83.20787048339844,85.78401184082031,0.0,85.78401184082031,0.0,175.26100158691406,0.0,175.26100158691406,0.0,0.0,0.0,0.0,Toronto Defiant,Atlanta Reign
"(21396, 1)",Guangzhou Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,257.0,Guangzhou Charge,Shanghai Dragons
"(21396, 2)",Guangzhou Charge,0.0,0.0,0.0,0.0,166.28802490234375,288.6920394897461,60.0,461.6250534057617,0.0,0.0,0.0,0.0,Guangzhou Charge,Shanghai Dragons
"(21396, 3)",Guangzhou Charge,70.15762329101561,71.79948425292969,0.0,71.79948425292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Guangzhou Charge
"(21396, 4)",Shanghai Dragons,75.978515625,80.44505310058594,0.0,80.44505310058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guangzhou Charge,Shanghai Dragons
"(21432, 1)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,207.0,Philadelphia Fusion,Shanghai Dragons
"(21432, 2)",Shanghai Dragons,0.0,0.0,0.0,0.0,312.9940185546875,535.6709899902344,312.9940185546875,535.6709899902344,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons
"(21432, 3)",Philadelphia Fusion,79.11817932128906,79.11372375488281,79.11817932128906,79.11372375488281,254.5760269165039,0.12799835205078125,140.9630126953125,60.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons
"(21432, 4)",Shanghai Dragons,63.23423767089844,73.53163146972656,0.0,73.53163146972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons
"(21406, 1)",Guangzhou Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,200.0,Washington Justice,Guangzhou Charge
"(21406, 2)",Guangzhou Charge,0.0,0.0,0.0,0.0,0.0,19.5250244140625,0.0,19.5250244140625,0.0,0.0,0.0,0.0,Washington Justice,Guangzhou Charge
"(21406, 3)",Guangzhou Charge,0.0,67.73780822753906,0.0,67.73780822753906,0.0,173.85400390625,0.0,173.85400390625,0.0,0.0,0.0,0.0,Washington Justice,Guangzhou Charge
"(21406, 4)",Guangzhou Charge,73.27027893066406,88.7603759765625,0.0,88.7603759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington Justice,Guangzhou Charge
"(21442, 1)",Atlanta Reign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,255.0,Florida Mayhem,Atlanta Reign
"(21442, 2)",Atlanta Reign,0.0,0.0,0.0,0.0,249.85400390625,132.7850341796875,249.85400390625,132.7850341796875,0.0,0.0,0.0,0.0,Florida Mayhem,Atlanta Reign
"(21442, 3)",Atlanta Reign,86.4590835571289,67.72016906738281,0.0,67.72016906738281,0.0,163.25601196289062,0.0,163.25601196289062,0.0,0.0,0.0,0.0,Florida Mayhem,Atlanta Reign
"(21442, 4)",Atlanta Reign,67.90874481201172,82.55397033691406,0.0,82.55397033691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Atlanta Reign
"(21415, 1)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,105.0,New York Excelsior,Toronto Defiant
"(21415, 2)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,122.22903442382812,0.0,122.22903442382812,0.0,0.0,0.0,0.0,Toronto Defiant,New York Excelsior
"(21415, 3)",New York Excelsior,67.81553649902344,71.80876159667969,0.0,71.80876159667969,0.0,117.20999908447266,0.0,117.20999908447266,0.0,0.0,0.0,0.0,Toronto Defiant,New York Excelsior
"(21415, 4)",New York Excelsior,54.952903747558594,55.773414611816406,0.0,55.773414611816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Defiant,New York Excelsior
"(20321, 1)",Vancouver Titans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,Houston Outlaws,Vancouver Titans
"(20321, 2)",Vancouver Titans,19.24671936035156,19.23544311523437,0.0,19.23544311523437,169.63604736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vancouver Titans,Houston Outlaws
"(20321, 3)",Vancouver Titans,0.0,0.0,0.0,0.0,451.8489990234375,178.11700439453125,255.18099975585938,178.11700439453125,0.0,0.0,0.0,0.0,Vancouver Titans,Houston Outlaws
"(20322, 1)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,33.0,Shanghai Dragons,New York Excelsior
"(20322, 2)",New York Excelsior,107.37178802490234,107.36476135253906,0.0,107.36476135253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons
"(20322, 3)",Shanghai Dragons,0.0,0.0,0.0,0.0,301.2979431152344,7.58306884765625,301.2979431152344,60.0,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons
"(20322, 4)",Shanghai Dragons,65.97800445556639,88.73115539550781,0.0,88.73115539550781,0.0,76.63801574707031,0.0,76.63801574707031,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons
"(20323, 1)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,199.0,Seoul Dynasty,San Francisco Shock
"(20323, 2)",San Francisco Shock,68.24836730957031,71.7992935180664,0.0,71.7992935180664,0.0,195.10601806640625,0.0,195.10601806640625,0.0,0.0,0.0,0.0,Seoul Dynasty,San Francisco Shock
"(20323, 3)",San Francisco Shock,0.0,0.0,0.0,0.0,60.0,158.0270233154297,0.0,344.5719909667969,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty
"(20323, 4)",San Francisco Shock,140.43304443359375,140.43964385986328,54.65403747558594,171.56805419921875,60.0,86.82003402709961,0.0,168.17202758789062,0.0,0.0,0.0,0.0,Seoul Dynasty,San Francisco Shock
"(20324, 1)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,162.0,Los Angeles Valiant,Hangzhou Spark
"(20324, 2)",Hangzhou Spark,111.7913818359375,79.10749053955078,0.0,79.10749053955078,0.0,13.587997436523438,0.0,13.587997436523438,0.0,0.0,0.0,0.0,Los Angeles Valiant,Hangzhou Spark
"(20324, 3)",Hangzhou Spark,0.0,0.0,0.0,0.0,75.718017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hangzhou Spark,Los Angeles Valiant
"(20324, 4)",Los Angeles Valiant,93.61378479003906,99.3425750732422,0.0,99.3425750732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hangzhou Spark,Los Angeles Valiant
"(20324, 5)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,182.0,Los Angeles Valiant,Hangzhou Spark
"(20325, 1)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,141.0,Shanghai Dragons,Vancouver Titans
"(20325, 2)",Vancouver Titans,71.79898834228516,71.77867126464844,71.79898834228516,71.77867126464844,350.80300903320307,109.32101440429688,275.82400512695307,109.32101440429688,0.0,0.0,0.0,0.0,Vancouver Titans,Shanghai Dragons
"(20325, 3)",Shanghai Dragons,0.0,0.0,0.0,0.0,60.0,75.37802124023438,0.0,225.7740173339844,0.0,0.0,0.0,0.0,Vancouver Titans,Shanghai Dragons
"(20325, 4)",Shanghai Dragons,83.90189361572266,83.89151000976562,0.0,83.89151000976562,84.59501647949219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Vancouver Titans
"(20325, 5)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,257.0,Shanghai Dragons,Vancouver Titans
"(20327, 1)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,Los Angeles Valiant,San Francisco Shock
"(20327, 2)",San Francisco Shock,57.24057006835938,66.86262512207031,0.0,66.86262512207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,San Francisco Shock
"(20327, 3)",San Francisco Shock,0.0,0.0,0.0,0.0,115.072021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Los Angeles Valiant
"(20327, 4)",San Francisco Shock,59.26765823364258,103.341796875,0.0,103.341796875,0.0,18.860031127929688,0.0,18.860031127929688,0.0,0.0,0.0,0.0,Los Angeles Valiant,San Francisco Shock
"(20326, 1)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,199.0,Shanghai Dragons,San Francisco Shock
"(20326, 2)",Shanghai Dragons,61.32829284667969,71.79864501953125,0.0,71.79864501953125,0.0,226.41705322265625,0.0,226.41705322265625,0.0,0.0,0.0,0.0,San Francisco Shock,Shanghai Dragons
"(20326, 3)",Shanghai Dragons,0.0,0.0,0.0,0.0,283.9020080566406,165.49200439453125,283.9020080566406,165.49200439453125,0.0,0.0,0.0,0.0,San Francisco Shock,Shanghai Dragons
"(20326, 4)",San Francisco Shock,86.5685806274414,88.00373840332031,0.0,88.00373840332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,San Francisco Shock
"(20326, 5)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,200.0,Shanghai Dragons,San Francisco Shock
"(20326, 6)",San Francisco Shock,67.73659515380861,67.73323822021484,0.0,135.4664764404297,89.86901092529297,315.9250030517578,0.0,361.19000244140625,0.0,0.0,0.0,0.0,Shanghai Dragons,San Francisco Shock
"(20326, 7)",Shanghai Dragons,31.439178466796875,31.42859649658203,0.0,31.42859649658203,190.37701416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,San Francisco Shock
"(21358, 1)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,165.0,Houston Outlaws,Paris Eternal
"(21358, 2)",Paris Eternal,0.0,0.0,0.0,0.0,157.93499755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Eternal,Houston Outlaws
"(21358, 3)",Paris Eternal,0.0,111.61270904541016,0.0,111.61270904541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Paris Eternal
"(21358, 4)",Paris Eternal,70.01362609863281,90.0989227294922,0.0,90.0989227294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Paris Eternal
"(21423, 1)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,73.0,Los Angeles Gladiators,New York Excelsior
"(21423, 2)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,340.32901000976557,128.04301452636722,340.32901000976557,188.04301452636722,0.0,0.0,0.0,0.0,New York Excelsior,Los Angeles Gladiators
"(21423, 3)",New York Excelsior,0.0,0.0,0.0,0.0,182.14801025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Los Angeles Gladiators
"(21423, 4)",Los Angeles Gladiators,68.36503601074219,68.35972595214844,0.0,68.35972595214844,146.73202514648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,New York Excelsior
"(21340, 1)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,200.0,Guangzhou Charge,Philadelphia Fusion
"(21340, 2)",Guangzhou Charge,0.0,0.0,0.0,0.0,289.9360046386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guangzhou Charge,Philadelphia Fusion
"(21340, 3)",Guangzhou Charge,70.28571319580078,70.29351806640625,70.28571319580078,70.29351806640625,0.0,222.64806365966797,0.0,163.56402587890625,0.0,0.0,0.0,0.0,Philadelphia Fusion,Guangzhou Charge
"(21340, 4)",Philadelphia Fusion,179.37323760986328,118.87283325195312,101.8497314453125,118.87283325195312,70.9560317993164,47.96600341796875,70.9560317993164,60.0,0.0,0.0,0.0,0.0,Guangzhou Charge,Philadelphia Fusion
"(21340, 5)",Guangzhou Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,184.0,Guangzhou Charge,Philadelphia Fusion
"(21424, 1)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,90.0,Shanghai Dragons,Vancouver Titans
"(21424, 2)",Vancouver Titans,0.0,0.0,0.0,0.0,60.0,43.273040771484375,0.0,186.58209228515625,0.0,0.0,0.0,0.0,Vancouver Titans,Shanghai Dragons
"(21424, 3)",Vancouver Titans,0.0,0.0,0.0,0.0,103.98001098632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vancouver Titans,Shanghai Dragons
"(21424, 4)",Vancouver Titans,122.04204559326172,122.04340362548827,101.84243774414062,122.04340362548827,260.09407806396484,111.93899536132812,175.2620391845703,111.93899536132812,0.0,0.0,0.0,0.0,Vancouver Titans,Shanghai Dragons
"(21452, 1)",Washington Justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,299.0,Toronto Defiant,Washington Justice
"(21452, 2)",Toronto Defiant,0.0,0.0,0.0,0.0,88.13301086425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Defiant,Washington Justice
"(21452, 3)",Washington Justice,110.35845947265624,110.35124206542969,0.0,110.35124206542969,207.8310089111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington Justice,Toronto Defiant
"(21452, 4)",Washington Justice,100.37582397460938,103.34544372558594,0.0,103.34544372558594,0.0,107.52198791503906,0.0,107.52198791503906,0.0,0.0,0.0,0.0,Toronto Defiant,Washington Justice
"(21425, 1)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,261.0,Dallas Fuel,London Spitfire
"(21425, 2)",London Spitfire,0.0,0.0,0.0,0.0,303.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Dallas Fuel
"(21425, 3)",London Spitfire,55.65228271484375,70.29368591308594,0.0,70.29368591308594,0.0,169.44400024414062,0.0,169.44400024414062,0.0,0.0,0.0,0.0,Dallas Fuel,London Spitfire
"(21425, 4)",London Spitfire,35.623313903808594,71.53253173828125,0.0,71.53253173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,London Spitfire
"(21453, 1)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,135.0,Seoul Dynasty,San Francisco Shock
"(21453, 2)",San Francisco Shock,0.0,0.0,0.0,0.0,82.291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty
"(21453, 3)",San Francisco Shock,63.23188018798828,79.11331176757812,0.0,79.11331176757812,0.0,147.3730010986328,0.0,147.3730010986328,0.0,0.0,0.0,0.0,Seoul Dynasty,San Francisco Shock
"(21453, 4)",San Francisco Shock,87.84016418457031,103.3843994140625,0.0,103.3843994140625,0.0,107.38200378417969,0.0,107.38200378417969,0.0,0.0,0.0,0.0,Seoul Dynasty,San Francisco Shock
"(21471, 1)",Chengdu Hunters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,200.0,Philadelphia Fusion,Chengdu Hunters
"(21471, 2)",Philadelphia Fusion,0.0,0.0,0.0,0.0,148.0310401916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Chengdu Hunters
"(21471, 3)",Chengdu Hunters,42.73204803466797,111.612548828125,0.0,111.612548828125,0.0,56.47102355957031,0.0,56.47102355957031,0.0,0.0,0.0,0.0,Philadelphia Fusion,Chengdu Hunters
"(21471, 4)",Philadelphia Fusion,69.35250091552734,88.45468139648438,0.0,88.45468139648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chengdu Hunters,Philadelphia Fusion
"(21471, 5)",Chengdu Hunters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,299.0,Philadelphia Fusion,Chengdu Hunters
"(21481, 1)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,200.0,Paris Eternal,Los Angeles Valiant
"(21481, 2)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Eternal,Los Angeles Valiant
"(21481, 3)",Paris Eternal,111.62376403808594,111.61304473876952,111.62376403808594,111.61304473876952,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,Paris Eternal,Los Angeles Valiant
"(21481, 4)",Paris Eternal,102.4362621307373,148.6029052734375,74.52639770507812,148.6029052734375,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Paris Eternal
"(21481, 5)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,299.0,Paris Eternal,Los Angeles Valiant
